run_id,endpoint,endpoint_display,endpoint_tier,endpoint_tier_display,endpoint_family,task,task_display,representation,representation_display,representation_family,representation_family_display,atlas_status,atlas_status_display,model_family,model_display,model_label,model_label_display,metric,metric_display,primary_score,auroc,auprc,accuracy,f1,balanced_accuracy,delta_vs_signatures,ci_low,ci_high,p_value,q_value,n_samples,n_features,folds,repeats,xgb_estimators,optuna_trials_completed,cache_key,oof_prediction_file,fold_metrics_file,na_reason,split_strategy,experiment_id,source_file,bundle_table,source_priority,expected_source,status,canonical_source,canonical_slot_id
20260524T162414Z,parpi7_binary,PARPi7 binary,supplement,Supplement,tcga_brca_hrd,binary,Binary classification,burden_only,Mutational burden,COSMIC_NNLS_exposures,COSMIC NNLS exposures,uses COSMIC reference signatures; no UGA atlas for standard exposures,COSMIC reference signatures,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.6191934200849505,0.6191934200849505,0.1715653544296768,,,0.5701592447506266,,,,,,772.0,3.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,parpi7_binary,PARPi7 binary,supplement,Supplement,tcga_brca_hrd,binary,Binary classification,locked_uga_sbs_exposure,Locked UGA SBS exposures,UGA_geometry,UGA geometry,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,UGA channel atlas,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.5730259504405121,0.5730259504405121,0.1917344408670139,,,0.5382502589040479,,,,,,772.0,100.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,parpi7_binary,PARPi7 binary,supplement,Supplement,tcga_brca_hrd,binary,Binary classification,locked_uga_sbs_id_exposure,Locked UGA SBS+ID exposures,UGA_geometry,UGA geometry,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,UGA channel atlas,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.5947888993951401,0.5947888993951401,0.2282846477352452,,,0.5340927852071983,,,,,,772.0,125.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,parpi7_binary,PARPi7 binary,supplement,Supplement,tcga_brca_hrd,binary,Binary classification,standard_sbs_exposure,SBS exposures,COSMIC_NNLS_exposures,COSMIC NNLS exposures,uses COSMIC reference signatures; no UGA atlas for standard exposures,COSMIC reference signatures,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.6360784666876792,0.6360784666876792,0.2274050906212413,,,0.5789544779143591,,,,,,772.0,100.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,parpi7_binary,PARPi7 binary,supplement,Supplement,tcga_brca_hrd,binary,Binary classification,standard_sbs_id_exposure,SBS + ID exposures,COSMIC_NNLS_exposures,COSMIC NNLS exposures,uses COSMIC reference signatures; no UGA atlas for standard exposures,COSMIC reference signatures,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.6684827472346047,0.6684827472346047,0.250835379422911,,,0.6187731700361716,,,,,,772.0,125.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,brca_gene_mutated,BRCA-pathway mutated,supplement,Supplement,tcga_mc3,binary,Binary classification,burden_only,Mutational burden,COSMIC_NNLS_exposures,COSMIC NNLS exposures,uses COSMIC reference signatures; no UGA atlas for standard exposures,COSMIC reference signatures,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.8178235273557065,0.8178235273557065,0.4001450174634157,,,0.6022908473817001,,,,,,10224.0,3.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,brca_gene_mutated,BRCA-pathway mutated,supplement,Supplement,tcga_mc3,binary,Binary classification,locked_uga_sbs_exposure,Locked UGA SBS exposures,UGA_geometry,UGA geometry,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,UGA channel atlas,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.8149654429078604,0.8149654429078604,0.3776549134822298,,,0.6396554491351989,,,,,,10224.0,100.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,brca_gene_mutated,BRCA-pathway mutated,supplement,Supplement,tcga_mc3,binary,Binary classification,locked_uga_sbs_id_exposure,Locked UGA SBS+ID exposures,UGA_geometry,UGA geometry,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,UGA channel atlas,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.8170576289176772,0.8170576289176772,0.3797144218713568,,,0.6451725999958626,,,,,,10224.0,125.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,brca_gene_mutated,BRCA-pathway mutated,supplement,Supplement,tcga_mc3,binary,Binary classification,standard_sbs_exposure,SBS exposures,COSMIC_NNLS_exposures,COSMIC NNLS exposures,uses COSMIC reference signatures; no UGA atlas for standard exposures,COSMIC reference signatures,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.813907651351789,0.813907651351789,0.3868184611236502,,,0.6405060907365308,,,,,,10224.0,100.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,brca_gene_mutated,BRCA-pathway mutated,supplement,Supplement,tcga_mc3,binary,Binary classification,standard_sbs_id_exposure,SBS + ID exposures,COSMIC_NNLS_exposures,COSMIC NNLS exposures,uses COSMIC reference signatures; no UGA atlas for standard exposures,COSMIC reference signatures,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.8139610081583128,0.8139610081583128,0.3807692205293531,,,0.6477106149371952,,,,,,10224.0,125.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,high_purity,High tumor purity,supplement,Supplement,tcga_mc3,binary,Binary classification,burden_only,Mutational burden,COSMIC_NNLS_exposures,COSMIC NNLS exposures,uses COSMIC reference signatures; no UGA atlas for standard exposures,COSMIC reference signatures,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.6005246827316175,0.6005246827316175,0.588808672495672,,,0.5732249093988027,,,,,,9591.0,3.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,high_purity,High tumor purity,supplement,Supplement,tcga_mc3,binary,Binary classification,locked_uga_sbs_exposure,Locked UGA SBS exposures,UGA_geometry,UGA geometry,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,UGA channel atlas,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.6292491615784637,0.6292491615784637,0.6078668787582968,,,0.5889126107837281,,,,,,9591.0,100.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,high_purity,High tumor purity,supplement,Supplement,tcga_mc3,binary,Binary classification,locked_uga_sbs_id_exposure,Locked UGA SBS+ID exposures,UGA_geometry,UGA geometry,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,UGA channel atlas,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.6353029856618674,0.6353029856618674,0.6184298759405773,,,0.5947679912565637,,,,,,9591.0,125.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,high_purity,High tumor purity,supplement,Supplement,tcga_mc3,binary,Binary classification,standard_sbs_exposure,SBS exposures,COSMIC_NNLS_exposures,COSMIC NNLS exposures,uses COSMIC reference signatures; no UGA atlas for standard exposures,COSMIC reference signatures,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.6309277009360623,0.6309277009360623,0.6082177269137732,,,0.5916860369377827,,,,,,9591.0,100.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,high_purity,High tumor purity,supplement,Supplement,tcga_mc3,binary,Binary classification,standard_sbs_id_exposure,SBS + ID exposures,COSMIC_NNLS_exposures,COSMIC NNLS exposures,uses COSMIC reference signatures; no UGA atlas for standard exposures,COSMIC reference signatures,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.640820305211275,0.640820305211275,0.6175086409860694,,,0.599832576659691,,,,,,9591.0,125.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,high_stage,High stage,supplement,Supplement,tcga_mc3,binary,Binary classification,burden_only,Mutational burden,COSMIC_NNLS_exposures,COSMIC NNLS exposures,uses COSMIC reference signatures; no UGA atlas for standard exposures,COSMIC reference signatures,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.581079860658442,0.581079860658442,0.4278455490591613,,,0.5332940631885519,,,,,,6404.0,3.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,high_stage,High stage,supplement,Supplement,tcga_mc3,binary,Binary classification,locked_uga_sbs_exposure,Locked UGA SBS exposures,UGA_geometry,UGA geometry,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,UGA channel atlas,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.6144280793985935,0.6144280793985935,0.4782087058828934,,,0.5417367628173081,,,,,,6404.0,100.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,high_stage,High stage,supplement,Supplement,tcga_mc3,binary,Binary classification,locked_uga_sbs_id_exposure,Locked UGA SBS+ID exposures,UGA_geometry,UGA geometry,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,UGA channel atlas,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.6189014007923878,0.6189014007923878,0.4808869252112365,,,0.5432373033843942,,,,,,6404.0,125.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,high_stage,High stage,supplement,Supplement,tcga_mc3,binary,Binary classification,standard_sbs_exposure,SBS exposures,COSMIC_NNLS_exposures,COSMIC NNLS exposures,uses COSMIC reference signatures; no UGA atlas for standard exposures,COSMIC reference signatures,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.6297503548723297,0.6297503548723297,0.4971389127084379,,,0.558223148548626,,,,,,6404.0,100.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,high_stage,High stage,supplement,Supplement,tcga_mc3,binary,Binary classification,standard_sbs_id_exposure,SBS + ID exposures,COSMIC_NNLS_exposures,COSMIC NNLS exposures,uses COSMIC reference signatures; no UGA atlas for standard exposures,COSMIC reference signatures,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.6271815297210974,0.6271815297210974,0.4893822248482493,,,0.5577648812536786,,,,,,6404.0,125.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,mmr_gene_mutated,MMR-pathway mutated,supplement,Supplement,tcga_mc3,binary,Binary classification,burden_only,Mutational burden,COSMIC_NNLS_exposures,COSMIC NNLS exposures,uses COSMIC reference signatures; no UGA atlas for standard exposures,COSMIC reference signatures,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.8597411468177276,0.8597411468177276,0.4570250565356127,,,0.6190195707705346,,,,,,10224.0,3.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,mmr_gene_mutated,MMR-pathway mutated,supplement,Supplement,tcga_mc3,binary,Binary classification,locked_uga_sbs_exposure,Locked UGA SBS exposures,UGA_geometry,UGA geometry,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,UGA channel atlas,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.8555947491723181,0.8555947491723181,0.4335432849270282,,,0.6822625786655501,,,,,,10224.0,100.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,mmr_gene_mutated,MMR-pathway mutated,supplement,Supplement,tcga_mc3,binary,Binary classification,locked_uga_sbs_id_exposure,Locked UGA SBS+ID exposures,UGA_geometry,UGA geometry,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,UGA channel atlas,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.8541642394881256,0.8541642394881256,0.4411786397121131,,,0.6852321137191122,,,,,,10224.0,125.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,mmr_gene_mutated,MMR-pathway mutated,supplement,Supplement,tcga_mc3,binary,Binary classification,standard_sbs_exposure,SBS exposures,COSMIC_NNLS_exposures,COSMIC NNLS exposures,uses COSMIC reference signatures; no UGA atlas for standard exposures,COSMIC reference signatures,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.8507611409991566,0.8507611409991566,0.4333788952237541,,,0.6880107477130153,,,,,,10224.0,100.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,mmr_gene_mutated,MMR-pathway mutated,supplement,Supplement,tcga_mc3,binary,Binary classification,standard_sbs_id_exposure,SBS + ID exposures,COSMIC_NNLS_exposures,COSMIC NNLS exposures,uses COSMIC reference signatures; no UGA atlas for standard exposures,COSMIC reference signatures,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.8466973783808793,0.8466973783808793,0.4310758361521274,,,0.6799191724580533,,,,,,10224.0,125.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,pole_pold1_mutated,POLE/POLD1 mutated,supplement,Supplement,tcga_mc3,binary,Binary classification,burden_only,Mutational burden,COSMIC_NNLS_exposures,COSMIC NNLS exposures,uses COSMIC reference signatures; no UGA atlas for standard exposures,COSMIC reference signatures,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.8543858697678517,0.8543858697678517,0.4759443121246427,,,0.607178495527528,,,,,,10224.0,3.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,pole_pold1_mutated,POLE/POLD1 mutated,supplement,Supplement,tcga_mc3,binary,Binary classification,locked_uga_sbs_exposure,Locked UGA SBS exposures,UGA_geometry,UGA geometry,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,UGA channel atlas,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.8328581790819145,0.8328581790819145,0.4662050420052333,,,0.6408516847610557,,,,,,10224.0,100.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,pole_pold1_mutated,POLE/POLD1 mutated,supplement,Supplement,tcga_mc3,binary,Binary classification,locked_uga_sbs_id_exposure,Locked UGA SBS+ID exposures,UGA_geometry,UGA geometry,uses UGA channel atlas for SBS/DBS; ID payload encoder for ID83,UGA channel atlas,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.83278555860989,0.83278555860989,0.4566471944412557,,,0.6471133150525206,,,,,,10224.0,125.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
20260524T162414Z,pole_pold1_mutated,POLE/POLD1 mutated,supplement,Supplement,tcga_mc3,binary,Binary classification,standard_sbs_exposure,SBS exposures,COSMIC_NNLS_exposures,COSMIC NNLS exposures,uses COSMIC reference signatures; no UGA atlas for standard exposures,COSMIC reference signatures,unspecified,Source model,unified_locked,Unified locked model,auroc,AUROC,0.8370088161422514,0.8370088161422514,0.4487452041728699,,,0.6543997668010046,,,,,,10224.0,100.0,5.0,1.0,,,,,,,5-fold OOF CV where available,unified_locked,data\tcga_signature_endpoints\signature_exposure_endpoint_metrics_checkpoint.csv,unified_locked_endpoint_results.csv,25,,,,
